Unnamed: 0,Date,User,Tweet,Emotion
111,2019-05-18 04:47:49+00:00,activistshiv,"@ndtv Chowkidar @narendramodi ji,On one side u want Pragya Singh Thakur as #BJP MP from #Bhopal and on the other ,u will never forgive her for insulting Bapu.Isn't she facing trial under terrorism charges?
Who you want to make fool of ?

#DeshKaGauravModi? #ModiFlopPressConference",neg
112,2019-05-18 04:38:16+00:00,umakantsingh_IN,"@MamataOfficial @yadavakhilesh @Mayawati @ArvindKejriwal I hardly care what people in foreign country do ratings, but go through, before @TIME told I knew Modi #DividerInChief, Rahul #DividerNo.1 , so I went for uniting India, United India  govt of united parties govt..1/2 #LokSabhaElections2019 #Kedarnath #BuddhaPurnima Omar Khayyam",neg
113,2019-05-18 04:37:27+00:00,FilmiChat,"The press conference confirmed one thing Modi doesn’t have the real power. It all belongs to Amit Shah. What a failure. 
#NarendraModi 
#AmitShah",neg
114,2019-05-18 04:21:30+00:00,newsbluntmedia,"PM #NarendraModi was accompanied by BJP national president #AmitShah in the press conference that took place at #BJP headquarters in #Delhi.

#Loksabhaelections2019",pos
115,2019-05-18 04:20:45+00:00,_dagalti,"Modi said, I can’t forgive Pragya Thakur from my heart. 

But still the party didn’t sack her. 

“It’s not who you’re underneath, it’s what you do that defines you.” - Rachel Dawes from Batman Begins. 

#Batman da😂 #PragyaThakur #BJP #ModiPressConference",pos
116,2019-05-18 04:16:44+00:00,kumardurgesh262,"@narendramodi Sir,I have a prayer from you that please read my tweet once After reading the tweets, understand my pain and sir and you will join us in your party,And I promise you that I will not leave the #BJP till I die.Just listen to me once.
Shri @narendramodi Ji",neg
117,2019-05-18 04:01:57+00:00,Vikasguptabjp,Members of campaign also wrote articles and rebuttals on different popular media platform to bust the negative and false propaganda against Modi Sarkar. #academics4namo  #NarendraModi @narendramodi @PMOIndia,neg
118,2019-05-18 03:57:43+00:00,neerajbhushan,Countdown to #May23: Both Narendra Modi of #BJP and Rahul Gandhi of #Congress are upbeat about becoming the prime minister. What if there’s a dark horse quietly waiting to be sworn in after votes are declared after this #LokSabhaEelctions2019,pos
119,2019-05-18 03:40:04+00:00,umakantsingh_IN,"@ysjagan I was telling all along Modi-Rahul fighting for 2024, Modi can't stop ,his only quality I admire, get inspired,even if getting defeated, so before results , ""again"" going to Himalayas to ""re-discover"" himself for 2024 as 2019 lost! #kedarnath #loksabhaelections2019 Lord Buddha",neg
120,2019-05-18 03:36:40+00:00,HappaNarinder,"Prime Minister @narendramodi, in opening remarks in his first appearance at a press conference asserted,that, since he came to power in 2014, the #BJP will come back to power with a full majority on its own. The PM refused to take any questions, citing party  discipline.",neg
121,2019-05-18 03:22:39+00:00,NeetFiles,"@s_palani If there was a Satta Matka session on the PM press meet yesterday the bookies would have lost again ... 🤑😂
Because it turned out to be @AmitShah press conference 
#LokSabhaElections2019 
Modi Hai Toh Mumkin Hai 
#ModiAaneWalaHai 
@muglikar_",neg
122,2019-05-18 03:18:13+00:00,Cdhar7,"@Abhishek4_BJP @swadesh171 @kumarnandaj @ramesh_avadh @JagranNews @PMOIndia @narendramodi @AmitShah @BJP4India @BJP4UP @drdineshbjp Meet the supervisors of #BJP coolie Troll factory, which produced hate trolls, abuses and anatomy selfies.
#ButtonDabaoDeshBachao",neg
123,2019-05-18 03:13:16+00:00,FCSJigarShah,"@Jainbalwant BTW that was not Modi's press conference. He has attended official #BJP PC where #BJP president took question and they discussed about strategy.

While Amit Shah, party president, took question on conclusion of election campaign. Modi made it clear to #Media that you don't matter",neg
124,2019-05-18 03:08:09+00:00,VINEET1966,@BJP4Maharashtra @PMOIndia @Dev_Fadnavis @narendramodi Time to flee the country for sake of ones children. When #caste rules at over 50% quota and meritocracy is sacrificed at the altar of appeasement politics all claims by #BJP of being fair to all citizens are hollow &amp; false,neg
125,2019-05-18 02:59:04+00:00,aanunim,"Have trust in Narendra Modi. Either he will find way or make one. PM and NDA thank 128 crore Indians for winning 434 seats this 17th LS election.

 ಮನದಾಳದ ಕೂಗು... ನಮೋ ಮತೊಮ್ಮೆ... #NarendraModi
@narendramodi @BJP4India @AmitShah @Tejasvi_Surya",pos
126,2019-05-18 02:57:19+00:00,umakantsingh_IN,"Happy #BuddhaPurnima to all now Indian economy perhaps out of long-circuit fire of Modi and  short-circuit fire of  Rahul, country to go for middle-circuit! #LokSabhaElections2019 Varanasi",pos
127,2019-05-18 02:55:17+00:00,actindia,"BJP has already got mandate to form government, PM Modi interjected in BJP National President Amit Shah's press conference.
@BJPLive @BJP4India @BJPPath @chikchirp @AmitShah @narendramodi @PMOIndia 
#LokSabhaElections2019 #DeshKaGauravModi",neg
128,2019-05-18 02:46:04+00:00,Shivauggera,@Prof_Hariom @narendramodi My guess #BJP alone 345.,neg
129,2019-05-18 02:42:16+00:00,skshukla01INC,"@DickDarryl @TimesNow @navikakumar @thenewshour @AnthonySald @Tamil1947 @KPadmaRani1 @RiaRevealed @priyapyadav18 @RanjitOne @SatanicJumlas @rkhuria @mujworld @lawyerkhanmd @WuntakalL @INCIndia @RahulGandhi @AudaciousQuest_ @Nattashasharrma @HaftaWasooli @sanjukta @SanjayAzadSln @JhaSanjay @sanjaynirupam @Luv_Datta @narendramodi @beindiya @KilaFateh @SimmiAhuja_ RSS, BJP and #modi etc have no faith in ideology of mahathma Gandhi.

The entire #BJP is campaiginng for pragya thakur and trying to justify that she is icon of indian culture.
How can they sack pragya ?
#ModiHaiTohGodseHai
#LokSabhaElections2019
@RahulGandhi @Twitter",neg
130,2019-05-18 02:23:00+00:00,dilip_ganatra,@sagarikaghose @narendramodi Madam #BJP is not dynast party like congress one man show it has its own constitution disciplinary committee which will take cognisance but you are happy you have no idea what people on ground think about her and her comment,pos
131,2019-05-18 02:14:35+00:00,hns198387,@muglikar_ @narendramodi @PrasadKarwa #BJP is blessed and indebted to lacs of ‘Samarthit’ karyakarta like you.,pos
132,2019-05-18 01:56:51+00:00,ptnkant,"Modi is a coward and a psychopath
#LokSabhaElections2019
#ModiFlopPressConference 
#ModiHaiTohGodseHai",neg
133,2019-05-18 01:48:28+00:00,Dinuraghubansi,"In #LokSabhaElections2019 
Bjp Devlopment saftey security nationalist ideology and modi 
Nda same as modi plus their ideology
Congress modi dress modi degree
Modi mother and modi 
Upa same 
Other cast drama and slang to modi",neg
134,2019-05-18 01:17:29+00:00,vipulsailor,@EconomicTimes I dont even consider you right candidate  to stand for debate not against modi but to a 5th grade student #RahulGandhi #Rafale #LokSabhaElections2019 #live,pos
135,2019-05-17 23:31:40+00:00,NewsCollector09,"Creating Laws is not enough, keeping tools to safeguard such laws is necessary. Use of tools would help in Achieving Developed Nation and Clean Nation Mission 
Please arrange Law enforcements to look after Clean India Mission, my request to Our PM Modi. #NarendraModi",pos
136,2019-05-17 23:29:56+00:00,NaveenJolly,"#IndiaElections2019 
#NarendraModi #PragyaThakur 

1. Pragya overshadowing not only the  MP state BJP leaders of 15 years but Modi too.

2. Modi is going to actively pursue Nobel Peace Prize in his 2nd term so he will paint entire India with Gandhi.",neg
137,2019-05-17 22:56:14+00:00,mukuljrsharma,"The only fight there has been this whole time was  Modi vs Mamata Banerjee in West Bengal. 
2019 elections will be remembered the most for this Bengal power tussle, desserted by 'Roshogullas of mud' of course! ;) #LokSabhaElections2019",pos
138,2019-05-17 22:31:56+00:00,suresh15021941,@news24tvchannel @narendramodi @BJP4India @SadhviPragya_MP @AmitShah Either you take action against Sadhvi Pragya Thakur or BJP may face cancellation of Registration as political party by Election Commission of India as Indian Constitution is based on Gandhian philosophy of life ! #EC #ConstitutionOfIndia #BJP #NathuramGodse  #MahatmaGandhi,neg
139,2019-05-17 22:14:53+00:00,TalhaJameel89,"The difference in #confidence and #overconfidence will be defined on 23rd May 2019. 

#Election2019 #FightForPrimeMinister #Modi #RahulGandhi #BJP #Congress #ElectionDairies #Government

@narendramodi @RahulGandhi @INCIndia @BJP4India",pos
140,2019-05-17 22:06:34+00:00,Scorpion1007,@IndiaToday ...and how many killed by @narendramodi in Godhra and last 5-years? Pathetic #bjp clown.,neg
141,2019-05-17 20:58:46+00:00,irrfansaifi,"""I will never be able to forgive Sadhvi Pragya"" @narendramodi 

#Modi ji you take big decisions like Demonetization, GST,  surgical strike etc.. Who stops you to kick out this terrorist #PragyaSinghThakur frm #BJP 

#Pressconference 
#ModiFlopPressConference",neg
142,2019-05-17 20:51:19+00:00,Tweet_NathanPS,@News18TamilNadu Can you give the list of your's 5 year achievements @AmitShah @PMOIndia @BJP4India #PMModi #AmitShah #BJP,pos
143,2019-05-17 20:34:44+00:00,mogmbokabhatija,Narendra Modi is such a narcissistic prime minister that he only answers questions that are about his personal self. He just directed all the vital questions in today’s press conference to Amit Shah. #bjp #PressConference #IndianElections2019,neg
144,2019-05-17 20:25:35+00:00,ayusharya14,"#MaunModi #ModiFlopPressConference #LokSabhaElections2019 Haters are trolling modi on being silent in pc but let me clear, the pc was of Shah's and Modi only accompanied him and when these haters say modi and shah are of same kind then what's matter who answers.",pos
145,2019-05-17 20:17:00+00:00,D1Finger,5 saal mein kuch badla ho ya nah ho. Our PM has changed for sure. Unable to speak without prior question shared. #BJP #PressConference,neg
146,2019-05-17 20:06:34+00:00,deepanshah13,"@sagarikaghose @narendramodi 1. How is it Possible???

2. Why #Modi or #BJP should listen to you people who simply hate them without any reason???

3. Why don't you ask @RahulGandhi to remove Kamalnath as CM of MP???

4. Why don't you ask a reason for Giving 'Bharat Ratna' to Gandhis/ Nehru???

#IndiaFirst",neg
147,2019-05-17 19:44:06+00:00,sudhaShenoy1,@brijesh_sutaria @BJP4Maharashtra @BJP4India @PMOIndia @CMOMaharashtra @Dev_Fadnavis @abpmajhatv @TV9Marathi @CNBCTV18News @TOIIndiaNews @narendramodi @rashtrapatibhvn @htTweets @INCMaharashtra @BJP4Maharashtra has fooled their bhakts like us hoping to capture the Maratha vote bank which will never trust #BJP . They will soon lose their fort for #murderofmerit #NOTMYCM @DevendraFadnav1,neg
148,2019-05-17 19:17:06+00:00,YaaruDaHindu,Has @AmitShah showed the nation who's the Boss now? Or @narendramodi accepted the fact he is no more the #PM and just a #BJP party member who is supposed to be silent when their party head speaks. #Pressconference,neg
149,2019-05-17 19:08:42+00:00,KaustubhMehta97,"Modi says that he cannot forgive #PragyaSinghThakur for calling #Gandhi's killer #Godse a deshbhakt. What forgive? She should be made to withdraw her candidature, now!

#LokSabhaElections2019 #ModiHaiTohGodseHai",neg
150,2019-05-17 18:37:08+00:00,KumarReddyCH,"@RahulGandhi @BJP4India believes in #Democracy.
The President @AmitShah ji is supreme of party.
PM @narendramodi is just a Karyakartha of the party n only the president will take questions.

#BJP is not a dynast party like #Congress, where only1 family matters &amp; where democracy has no meaning",pos
151,2019-05-17 18:32:13+00:00,Shubham28759999,"Modi ji please answer valid important question instead of technique of licking of AAM,
think for future of india #RahulGandhi #abnyayhoga #ChowkidarChorHai #chokidaarchorhai #ModiHaiTohGodseHai #fakegovernment #chalu_chowkidar @RahulGandhi @rssurjewala @sherryontopp",neg
152,2019-05-17 18:32:00+00:00,terence_fdes,"@MaliniP Wah Modi Wah 👏🏽

For almost 7 weeks @narendramodi Dictated &amp; Won The Narratives Of 
- Raking Up History &gt; Nehru to Vadra &amp; back to Godse 

(And by a Pliable Media) 🤬 in #LokSabhaElections2019 

NOTHING He Spoke About the Future 😢

Opposition Lost as Mess from 2014 buried 1/3",neg
153,2019-05-17 18:29:12+00:00,Me00957360,"@narendramodi #NaMoAgain2019 
Nt jst another PM .. 
Modi sir u been a name of change.  
AN ACTION OF YOUTH. 
A NEW WAY OF DEVELOPMENT.  
#LokSabhaElections2019 @narendramodi huge respect for what u did n planning for OUR COUNTRY 🇮🇳.",pos
154,2019-05-17 18:15:51+00:00,deshbhakt_tdb,"#ArnabGoswami should be boycotted by all of us. He speaks favourably only towards #bjp and their leaders. He hates peace in India. He hates #RahulGandhi, like Modi arnab can't digest food without taking name of Rahul Gandhi and Congress! And abusing them",neg
155,2019-05-17 17:58:23+00:00,RajeevPRranjan,"I am not BJP supporter, I am Indian. Earlier I was thinking #BJP is good for our country. So i was favouring them. But after today's press conference i felt hearted why our PM #Modi ji isn't doing any press conference.",neg
156,2019-05-17 17:58:18+00:00,KumarReddyCH,"@BJP4India believes in #Democracy.
The President @AmitShah ji is supreme of party.
PM @narendramodi is just a Karyakartha of the party n only the president will take questions.

#BJP is not a dynast party like #Congress, where only1 family matters &amp; where democracy has no meaning",pos
157,2019-05-17 17:40:16+00:00,firensour1011,"@the_hindu After his '#DigitalCamera',  'email' cloud cover for #BalakotAirStrike faux pas #PMModi dare not answer unscripted questions #LokSabhaElections2019 #BJP #AmitShah #justasking @BBCIndia @BT_India @IndianExpress @TimesNow @republic @the_hindu",neg
158,2019-05-17 17:34:14+00:00,shubhrkhattri,"New: Pm Modi holds his first press conference ever in his term as prime minister.
Old : doesn't take a single question from the media.

Same old, same old.
#NarendraModi #PMModiLive",neg
159,2019-05-17 17:33:27+00:00,goswamyanshuman,The last few days have just made it very difficult for Modi juggernaut to keep up its appearances. Still feel he might sneak through in the marathon polls and it might be a case of too little too late. #LokSabhaElections2019,neg
160,2019-05-17 17:26:51+00:00,manonymos,"@RahulGandhi once famously said ""poverty is a state of mind"". @narendramodi and #BJP mocked him then, but looks like Modi took this to his heart. #Modi visited several foreign nations in 90s, used digital camera in 80s but he still talks about being poor in 2019.",neg
161,2019-05-17 17:25:55+00:00,sumitku69427580,"Recently, i talked with one of my relative, they are living in kolkata, i asked about election,. They said- Yanha p log agar #BJP ki baat v karte hain to unke sath maar peet ki jaati hai.. So i just request you to @narendramodi  sir this is a serious issue. Look into this.",neg
162,2019-05-17 17:23:20+00:00,imjassi16,"Wts diffrnce btwn @RahulGandhi &amp; @narendramodi
Wen @sampitroda Said 'Hua to Hua'
#rahulgandhi In public rally said him to apologise
&amp; nw wen #SadhviPragya Says #NathuramGodse #Deshbhakt
#Modi tells he want forgive her
Both jst #Copy2Cat each othrs
@sardesairajdeep @abhisar_sharma",neg
163,2019-05-17 17:19:05+00:00,Charas_Gaanja,"@RahulGandhi Chewtiya Pappu doesn't even know that their is a diff b/w BJP &amp; Govt. Of India.
Head of BJP - Amit Shah
Head of Govt.- PM Modi.

Press confrence called by BJP not govt. of india.

*खानदानी बीमारी।
😂😂😂😂😂

#LoksabhaElections2019 
#RahulKaKindustan",neg
164,2019-05-17 17:13:37+00:00,rashidiakmal,"Modi has cleared at the end of election campaign, who is real ""PAPPU"".. 
#Modi press conference #RahulGandhi",pos
